36

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0

0	32	28	30	38	32	28	36	36	32	34	36	30	38	30	32	34	36	26	36	34	32	32	30	28	28	30	40	34	30	28	34	32	34	28	38
32	0	40	28	36	40	34	42	32	28	30	28	28	40	30	36	34	32	40	34	30	28	36	32	30	28	34	30	28	32	36	34	26	38	26	32
28	40	0	32	32	30	32	24	36	34	32	38	28	32	28	30	32	34	30	28	28	34	34	40	32	30	40	30	42	36	28	38	22	30	28	32
30	28	32	0	34	36	24	36	26	30	32	28	34	32	38	34	32	32	34	32	34	36	36	40	32	32	30	38	28	30	34	32	34	34	32	34
38	36	32	34	0	26	38	32	34	40	36	34	30	38	22	28	32	34	28	36	32	28	38	30	40	36	36	34	34	28	34	30	32	28	28	32
32	40	30	36	26	0	32	28	38	30	40	28	32	36	28	34	38	30	26	36	32	30	32	30	34	40	34	28	36	34	24	34	30	30	32	34
28	34	32	24	38	32	0	30	28	36	34	36	30	34	42	32	30	32	28	30	36	34	38	32	32	30	34	32	30	30	30	32	30	28	36	34
36	42	24	36	32	28	30	0	36	36	32	36	32	34	32	28	36	30	36	34	30	32	38	34	32	40	36	40	36	34	34	36	32	28	36	34
36	32	36	26	34	38	28	36	0	36	30	34	30	36	40	38	32	38	32	28	32	34	32	38	32	32	28	32	34	28	30	30	34	30	38	38
32	28	34	30	40	30	36	36	36	0	38	32	36	34	32	38	40	28	38	30	34	32	28	28	32	42	30	36	28	34	28	32	30	38	30	30
34	30	32	32	36	40	34	32	30	38	0	36	36	30	38	34	32	42	38	34	32	28	34	38	26	38	28	38	34	38	34	28	34	36	32	30
36	28	38	28	34	28	36	36	34	32	36	0	28	36	34	30	38	38	38	32	30	38	34	38	30	32	36	34	32	34	30	28	32	34	30	30
30	28	28	34	30	32	30	32	30	36	36	28	0	34	30	36	36	34	32	34	36	36	38	32	32	28	38	32	32	30	28	30	28	34	22	38
38	40	32	32	38	36	34	34	36	34	30	36	34	0	38	32	30	28	34	34	26	38	26	36	34	40	28	36	32	46	36	36	32	30	44	36
30	30	28	38	22	28	42	32	40	32	38	34	30	38	0	36	32	28	34	36	30	24	34	24	38	32	34	36	38	30	32	40	24	30	26	34
32	36	30	34	28	34	32	28	38	38	34	30	36	32	36	0	32	32	32	30	30	42	32	38	40	36	36	34	34	38	34	34	32	26	26	32
34	34	32	32	32	38	30	36	32	40	32	38	36	30	32	32	0	34	40	38	32	34	34	38	34	32	36	32	38	30	36	38	34	34	34	26
36	32	34	32	34	30	32	30	38	28	42	38	34	28	28	32	34	0	34	32	32	32	38	30	40	34	36	28	28	36	36	42	24	30	32	28
26	40	30	34	28	26	28	36	32	38	38	38	32	34	34	32	40	34	0	34	42	34	30	32	36	32	30	28	34	38	34	30	30	26	30	32
36	34	28	32	36	36	30	34	28	30	34	32	34	34	36	30	38	32	34	0	38	34	30	38	34	36	36	28	40	34	38	40	34	26	38	34
34	30	28	34	32	32	36	30	32	34	32	30	36	26	30	30	32	32	42	38	0	34	36	34	32	34	36	30	30	36	32	32	28	26	36	38
32	28	34	36	28	30	34	32	34	32	28	38	36	38	24	42	34	32	34	34	34	0	34	28	34	36	34	30	32	34	36	32	28	32	34	34
32	36	34	36	38	32	38	38	32	28	34	34	38	26	34	32	34	38	30	30	36	34	0	34	30	38	36	34	34	34	36	34	32	30	40	38
30	32	40	40	30	30	32	34	38	28	38	38	32	36	24	38	38	30	32	38	34	28	34	0	32	30	32	32	36	28	32	32	28	36	36	36
28	30	32	32	40	34	32	32	32	32	26	30	32	34	38	40	34	40	36	34	32	34	30	32	0	32	38	40	38	30	30	28	34	36	40	44
28	28	30	32	36	40	30	40	32	42	38	32	28	40	32	36	32	34	32	36	34	36	38	30	32	0	36	26	32	26	36	38	32	38	32	38
30	34	40	30	36	34	34	36	28	30	28	36	38	28	34	36	36	36	30	36	36	34	36	32	38	36	0	38	32	34	34	32	38	32	32	32
40	30	30	38	34	28	32	40	32	36	38	34	32	36	36	34	32	28	28	28	30	30	34	32	40	26	38	0	38	32	36	36	32	30	32	26
34	28	42	28	34	36	30	36	34	28	34	32	32	32	38	34	38	28	34	40	30	32	34	36	38	32	32	38	0	36	40	32	32	30	34	36
30	32	36	30	28	34	30	34	28	34	38	34	30	46	30	38	30	36	38	34	36	34	34	28	30	26	34	32	36	0	34	32	34	38	36	34
28	36	28	34	34	24	30	34	30	28	34	30	28	36	32	34	36	36	34	38	32	36	36	32	30	36	34	36	40	34	0	26	34	42	28	34
34	34	38	32	30	34	32	36	30	32	28	28	30	36	40	34	38	42	30	40	32	32	34	32	28	38	32	36	32	32	26	0	36	34	30	38
32	26	22	34	32	30	30	32	34	30	34	32	28	32	24	32	34	24	30	34	28	28	32	28	34	32	38	32	32	34	34	36	0	30	28	32
34	38	30	34	28	30	28	28	30	38	36	34	34	30	30	26	34	30	26	26	26	32	30	36	36	38	32	30	30	38	42	34	30	0	34	38
28	26	28	32	28	32	36	36	38	30	32	30	22	44	26	26	34	32	30	38	36	34	40	36	40	32	32	32	34	36	28	30	28	34	0	26
38	32	32	34	32	34	34	34	38	30	30	30	38	36	34	32	26	28	32	34	38	34	38	36	44	38	32	26	36	34	34	38	32	38	26	0
